S.1,S.2,S.3,S.4,S.5,S.6,S.7,S.8,S.9,S.10,S.11,S.12,S.13,S.14,S.15,S.16,S.17,S.18,S.19,S.20,S.21,S.22,S.23,S.24,S.25,W,Y,Z,weights
2.366148204,2.752073344,2.39962762,1.075470419,2.118309381,1.519058642,1.076705461,2.100266024,2.456313805,2.399399392,2.141672696,1.391574397,-0.615709733,-0.258751123,0.500103966,0.416644663,-0.742677989,0.235375163,-0.10389125,0.461861069,-0.794659351,0.93020514,0.176011829,-0.284850688,-0.666085589,3,0,1,1
2.086970659,2.400023532,1.199576606,1.253153995,1.898782551,2.318347046,1.355122549,2.568745829,1.503847325,2.132676685,1.421265457,1.977534054,-0.003607842,0.760529927,0.501616154,0.252895604,0.721367172,0.073684447,0.380776138,0.457428027,0.251063324,0.658180165,-0.039480209,0.216238066,-0.501224493,2,0,0,1
2.596026832,3.117727442,1.340449449,1.113396071,1.401243947,2.110360494,2.004013929,1.138244043,2.321144104,1.876395974,1.254084307,1.211737555,-0.281505469,0.739748089,0.628032258,0.457112495,-0.788671517,0.394289205,0.50381973,-0.651574581,-0.296004593,0.467275746,-0.961417782,-0.385989965,0.923364186,3,0,1,1
1.871907287,1.921624026,0.622746702,1.663417614,2.001057742,2.076358725,2.505935016,1.594328341,2.093438994,1.607644603,1.447673822,1.366925956,-0.235761022,-0.231350302,0.414224427,0.609549281,-0.952947485,-0.386248145,-0.696397768,-0.269402022,0.419727673,1.053967206,-0.288416088,0.423001026,0.16394496,1,0,0,1
1.745513198,2.235716625,1.402288018,2.040065564,1.143620223,2.603304955,1.697882612,1.736765118,1.765097866,2.64440609,2.372144039,1.472027017,0.467886712,-0.87261972,-0.4455027,0.854247872,0.435677624,0.478802464,-1.166178086,-0.266888063,0.813631022,-0.570617053,0.330693282,-0.166237157,0.504047747,2,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
2.521821689,1.92652415,1.318374558,1.540828074,1.60887931,2.52760893,0.585203346,1.316086381,1.000229895,1.970221565,1.579135084,1.136747319,-0.693823494,0.254584931,0.131515172,-0.002345506,0.1379003,-0.775854525,0.042333873,0.088924885,-0.230598088,0.436737396,0.703110367,-0.636602245,0.254554262,1,0,0,1
2.697367252,2.290402511,2.451888279,2.224588054,1.100826497,1.557208171,1.607437214,2.864357116,1.549372493,2.115616326,1.480667861,2.605634499,-0.443483676,-0.332143083,0.286628953,0.00815714,0.664682622,0.167445365,-0.490696716,0.225943124,-0.634627878,0.885259278,0.218164192,-0.448005704,0.622871394,2,0,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1
2.2541187,2.622595783,1.344665491,2.330474324,2.105413492,2.636009071,1.862440199,1.008083217,0.594040055,1.844847564,0.621474371,1.495354501,0.109198077,0.739351272,0.575069922,0.865317514,-0.074578189,0.288429294,0.41474382,0.229774653,-0.21221451,0.170979606,-0.413555957,-0.628109959,0.525496328,3,0,1,1
2.05264681,1.850294761,0.870866613,0.718541789,1.550675372,1.41310583,1.547870799,1.355610767,1.43044087,2.517624275,1.254352338,2.056281334,-0.534047916,-0.715072612,0.807246246,-0.156153573,0.528306467,1.282741228,-0.097599986,-0.616179411,0.216001522,0.151622179,0.048439772,-0.912652696,0.29264346,1,0,0,1
2.079559241,2.195576601,1.616621253,2.065749288,1.237605726,1.485360041,1.157056266,1.958059655,2.478073389,0.679887355,0.872579858,2.038851736,-1.514024648,0.03939045,0.396262354,-0.156956208,-0.464575769,-0.923962813,0.094745908,-0.258928241,-0.149007139,-0.491621656,0.772196103,0.214458408,-0.140135878,2,0,1,1
1.773261441,2.147055731,2.242780752,1.803032584,1.281996164,2.211666986,2.480895044,1.892818273,1.895515076,2.04463223,2.370857118,1.400419685,0.467199221,0.024196253,-0.003818429,0.448663573,0.188629545,0.517907914,0.143418522,-0.043479104,0.252384036,-0.062352124,-0.583403144,-0.651435527,-0.98079865,2,0,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
2.998653389,2.743686132,1.069994291,2.14919143,2.037444797,0.996090519,1.619572186,1.004854886,1.67170476,0.919963417,0.619208369,2.078050466,0.185279492,-0.003362379,0.265296724,0.240213204,-1.137174599,0.502878578,0.197164743,-0.141807682,0.060506033,-0.551922982,-0.844457776,0.214499044,-0.235057401,3,0,1,1
2.4132279,1.539372378,2.308099902,2.210599586,2.175622573,2.164727768,1.51630529,1.187447724,2.938503172,2.09629226,1.393575111,1.133955313,-0.102700844,-0.11268231,-0.535898894,0.175250838,0.249394743,0.319239968,0.176029562,0.950332901,-0.014516532,1.037973843,-0.144352031,0.501626689,-0.984963098,1,0,1,1
0.863077055,-0.331521803,-1.822955615,-1.06241177,-1.526529235,-1.07788489,-0.719770649,-0.581870773,-0.100111481,-0.933412597,-0.339220231,-1.422863105,-0.151384583,-0.905432741,-0.206024056,-0.403945693,0.510365427,-0.416156329,-0.299469601,-0.367757657,-0.990358659,0.745545774,0.322998818,-0.648608945,0.4813154,3,0,1,1
1.828212512,2.849195767,1.87286845,1.945948957,2.528189086,1.557962219,2.191517515,1.052517134,1.520246884,1.87053454,1.054269388,1.749600984,0.087307973,-0.714873935,-0.589276341,0.315671168,0.339871938,0.762346302,-0.085661352,-0.331820511,-0.127567713,-0.314664488,-0.069958561,1.292392461,0.196078057,1,0,1,1
1.688303432,1.86781007,2.133185865,1.05119971,1.911462109,1.601557407,1.924044684,1.898947482,2.121942447,1.911161705,1.716177156,1.126913565,-0.352749578,0.480100035,0.096514047,0.012562925,0.272829626,-0.941983828,0.523402877,-0.120345055,-0.677242459,0.105519378,-0.012492771,-0.037913107,0.086217138,1,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
2.595525646,2.839761634,1.801236938,0.785578834,1.61452564,1.467427384,1.863460987,1.95756344,1.90831066,1.442258126,1.267434555,2.509804224,0.115502402,0.007352144,0.111627775,-0.51875849,-0.322963957,0.113812905,0.704217772,0.517478633,0.358999282,0.028799515,-0.146194857,-0.157998853,0.426045197,2,0,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
-0.43494216,-0.83169935,-0.622666631,-0.284785071,-1.233310608,-1.122375238,-0.244593211,-1.820683851,-0.4492685,-1.775337078,-1.235751983,-0.93227017,0.674218428,0.192543833,-0.029605704,-0.596020366,0.740489249,0.815682783,-0.462201819,0.467909511,-0.073054393,-0.19794482,-0.199653138,-0.106708903,-0.863126308,1,1,1,1
2.195601675,1.917106837,1.07339844,0.364790793,1.419198066,1.648765244,1.907821982,1.520554685,1.148550963,1.835988792,1.517474125,2.672611183,0.89259804,-0.138713696,-0.448457685,-0.224182433,-0.07598246,-0.325998927,-0.262602906,0.91589799,0.59483848,-0.379611957,-0.353122905,-0.180620931,-0.259965255,1,0,1,1
2.657599196,1.74355329,0.954999437,1.684558654,2.045672627,1.941022787,2.138707921,1.914468392,1.712771945,1.769482617,1.891306052,1.728724613,-0.134160897,-0.692431235,-0.045779195,0.097839563,-0.634974648,0.581872907,-0.240380689,-0.188675977,-0.330425809,0.333116594,0.248365057,0.448349821,0.202662389,2,0,1,1
1.943634794,2.316785654,1.498578878,2.180906183,2.197790225,1.449923242,0.90892445,1.7029931,2.076041102,1.522116731,1.671734355,2.197546091,-0.481717166,-0.348962794,-0.96379731,-0.302155043,0.096361804,-0.560940175,0.286508069,-0.325733591,-0.280030797,-0.517470985,0.994145787,0.021295762,-0.068704041,2,0,1,1
1.263778789,2.123353156,1.358771346,1.778036532,1.396597622,1.448757116,1.390726824,2.089138314,2.352964685,1.406404302,1.512000113,1.385293489,0.322365222,0.913661362,1.232114366,-0.922215414,-0.007850254,0.610196066,1.079434072,0.600391646,0.697881992,-0.842751484,-0.050633924,-0.684916798,0.264326361,1,0,1,1
2.440700821,3.206765846,1.013497547,1.735885027,0.513314503,1.50451314,1.874535676,1.50980354,1.299596526,1.589312063,1.773581786,2.822442637,0.209207458,-0.858131823,-0.301539265,-0.180027364,0.455986133,-0.686300761,-0.538945472,-0.058569746,-0.964163245,-0.227562291,-0.746914875,-0.118335157,0.383155448,3,0,1,1
1.964999924,2.671423417,1.893465796,0.714317898,1.474369872,1.804621181,1.853480975,1.236768457,1.609258503,0.989551859,1.832492085,2.365256869,0.433278652,-0.46277687,-0.709802007,-0.559848973,-0.190733027,-0.486868725,-0.288762029,-0.304940323,0.04490301,0.198308396,0.12719949,-0.287747655,0.880054103,3,0,1,1
2.512142325,1.065286366,1.276601873,2.414627283,1.175985516,1.073750497,1.872004478,1.315442861,1.759113272,2.545483736,2.436397726,1.829265266,-0.47875617,-0.520738134,-0.193486925,-0.242203899,0.335764876,-0.027908962,-0.032056609,0.305810136,0.427418193,-0.621093916,-0.074479243,-0.356916447,0.976204584,1,0,1,1
1.606668335,2.845173828,1.404249348,2.959860685,1.471931908,1.203315399,1.689006261,1.893145739,2.017149352,1.390813614,2.109198737,1.43101832,-0.210605194,0.172972751,-0.07234704,-0.414696841,0.202203748,-0.017787361,0.803116798,0.353138104,-0.642705983,-0.252330211,0.109507329,-0.009444094,-0.087676637,1,0,1,1
2.331474759,2.599611123,1.996988628,1.692539736,1.779605745,1.805900602,0.911953897,2.116516365,0.79471644,1.882788709,1.855982463,2.177079947,0.220040497,-0.111263,0.386400297,-0.418400342,-0.038595431,-0.44663934,-0.015720913,0.181817171,-0.023250299,-0.444506844,-0.285032112,0.523511018,-0.246892184,3,0,1,1
1.296048055,1.042652376,1.877900053,1.667871254,1.622222174,1.371249554,1.880172484,1.722826607,2.036607917,1.683583574,1.519756466,1.009034381,-0.598512419,-0.434956237,0.394708142,-0.513282491,-0.043087869,0.468079129,-0.288197501,0.209081714,-0.446276646,-0.394398793,-0.577508913,-0.221707133,-0.305737702,1,0,0,1
-0.603557328,-1.196156921,-0.790225922,-1.047348038,-0.815722454,-0.586585167,-1.138891494,-0.738654339,-1.000093199,-0.324155146,-1.462416977,-1.094971608,0.506745164,-0.830072479,0.397609342,-0.250858575,0.061045618,0.247697618,-0.225865568,-0.39785698,0.387561084,0.582550176,-0.180387351,-0.231246439,0.333950994,1,1,1,1
-1.247413732,-0.051230796,-0.698092823,-0.865538416,-1.052577368,-1.205947022,-1.271496151,-1.334116784,-0.817510739,-0.880039798,-0.800781354,-1.254186211,-0.054918073,-0.403770348,0.254379881,-0.349491026,0.416609905,-0.524350412,-0.645149281,-0.744080035,-0.137337211,0.4687773,1.113972757,-0.170222587,-0.464131368,1,1,1,1
2.834542131,1.489859668,1.573766872,1.380125157,1.264367096,1.253551191,1.786312366,1.416594128,1.275757203,2.013845923,0.937735748,1.925882196,-0.344664967,-0.05697048,-0.104623797,0.572630466,0.404987234,-0.235204438,-0.090541562,0.558402082,0.845076317,0.724396105,-0.308592852,0.124092353,-0.357990232,3,0,0,1
-0.135108993,-0.07516085,-1.139768979,-0.376932681,-0.669125467,-1.053698698,-0.468362173,-0.207361219,-1.852580881,-1.952226781,-0.947520825,-1.097346827,-0.251383203,-0.065246063,-0.113664185,-0.119333313,-0.177300014,0.507051445,0.362306927,0.110444121,-0.18280011,-0.468077086,-0.159920382,0.310605959,-0.164304953,3,0,1,1
0.38886956,-0.24275954,-0.489210743,-1.633198996,-0.980481129,-0.378271014,-1.340026894,-0.871298608,-0.784526843,-1.306204914,-1.359342337,0.100776824,-0.658871405,0.057703346,0.334544789,0.317831675,0.71372519,-0.215957786,-0.553355992,0.125313469,1.29801893,-0.026064589,0.11659729,-0.788882256,-0.162489979,3,0,1,1
1.718706602,2.417231244,2.31753208,2.200579701,1.29666401,1.994670078,2.49607382,1.826915115,1.358978015,2.063103246,2.045558225,1.527991477,0.264773167,0.224494989,-0.033767859,-0.089077605,-0.792284052,0.416564068,-0.432883738,0.050622073,0.557940953,0.596649318,-0.047496401,-0.404391016,-0.1316655,3,0,1,1
2.742292067,0.944265571,1.696018403,1.473984092,1.795329028,1.884098781,1.385517472,2.175092044,1.528568722,2.023626703,1.906988597,1.54194592,0.212750779,-0.080331019,-0.531267318,-0.056162412,0.05903958,-1.163015489,-0.251518626,0.753998498,0.592633497,-0.456906313,0.396859115,-0.316723908,0.178405587,1,0,1,1
-0.149108468,-0.118684542,-0.719166486,-1.000813698,-1.262159358,-1.125200853,-1.260561227,-0.393237815,0.100516442,-0.628864027,-1.314165811,-0.079519224,-0.655481298,0.202356825,0.51490137,-0.53817222,0.721987097,-0.189783652,0.168971151,-0.524027374,0.213602063,-0.233486083,-0.231016016,0.513471528,-0.182306032,2,0,1,1
2.084957878,1.714853678,1.61015022,1.712482963,1.102581463,2.015904691,1.427667055,1.786138752,1.240266416,1.080393571,0.552935569,1.492021043,-0.146256009,0.385549465,0.582885153,-0.301782818,-0.17820891,-0.52120711,-0.484982139,-0.247647976,-0.366681512,0.267526345,0.045506704,-0.320915739,-0.702014633,1,0,0,1
1.532107532,1.799678301,1.666394438,1.207861099,1.364400687,2.331758877,2.112633502,1.301557001,1.200418831,0.933114685,2.062340003,1.690949884,0.508666449,0.168089221,-0.373059513,0.027855218,0.107976837,-0.052590292,-0.286647444,0.579491356,0.366138005,0.561581578,-0.373458332,1.109297465,-0.871572323,1,0,1,1
2.242944176,2.043732799,0.905150302,2.030440652,1.156624498,1.880893157,2.252781225,1.754338007,2.227304815,1.898420617,1.538597865,2.27188801,-0.270499264,0.777692021,-1.281926443,-0.41920834,0.244686829,1.074051272,-0.133050692,-0.023296119,0.449724864,-0.511950706,-0.359267955,0.237452837,-0.54790141,1,0,1,1
-0.285308329,-0.499223777,-1.084169752,-1.105077491,-0.602294803,0.242437895,-1.107107479,-1.131084346,-0.544425352,-0.53692805,-0.826207693,-0.617234006,-1.09273899,-0.281746431,-1.189888536,0.188309286,-0.250785543,0.636313652,-0.711959906,-1.112738774,-0.193969806,0.60145694,-0.360076959,-0.033049175,-0.027364284,2,0,1,1
2.075519969,1.322353818,1.978629498,1.473148387,2.135994002,0.936639622,2.140377778,2.042989329,1.060206618,1.872749666,1.898393007,1.92316235,0.279021549,-0.945686614,-0.845591375,0.512450029,0.850260059,-0.930518841,-0.075005635,0.185270892,-0.622481338,0.635811442,0.375993903,-0.154370821,0.489238368,1,0,0,1
2.000720207,2.12316036,1.53664439,1.46031279,2.411804397,2.325972771,2.381092818,1.425725333,2.034839542,1.836610702,1.537207249,1.747933848,0.666774568,0.982247779,-0.457815269,-0.335013704,-0.000896073,1.091337728,0.045815532,0.413803328,0.867017366,-0.110360362,-0.439950763,-0.341229262,-0.160668267,2,0,1,1
2.501229894,2.570531825,1.877684893,1.748907365,1.519179699,1.856273866,1.275072311,1.903975998,1.94374626,1.489367516,2.173795013,1.291526589,-0.312250794,-0.414417477,0.079883334,-0.144895205,-0.079596863,0.117074845,0.310974137,0.775297323,0.974486401,0.115157345,-0.662375478,0.6796866,0.997268071,1,0,1,1
0.040353903,-0.192558663,-0.687109541,0.125706294,-0.573641346,-0.352615866,0.069476005,-1.186137627,-0.269306163,-1.360722131,-0.696043762,-0.862691842,-0.095238484,0.195780453,0.242214167,-1.650353019,0.768123228,-0.13517838,-0.63915192,-0.221212088,-0.927129304,0.511149344,-0.075443841,-0.603230589,-0.505896095,3,0,1,1
2.880917099,2.66475848,1.663435757,1.608661409,1.924911481,1.350665607,1.319358228,1.077316735,1.150906659,0.768876923,0.666702211,1.620527325,-0.020966346,0.266538047,0.654127412,-0.243988905,0.184089966,-0.930690061,-0.198767738,0.021495423,0.445446614,0.442778929,-0.888418703,0.389363832,-0.961473283,3,0,1,1
2.857034153,1.989521294,2.731761881,2.132367925,1.657153219,1.727123555,1.84632443,2.427040368,2.161177172,1.898718363,1.109983348,1.876947056,0.057521144,0.200955428,-1.019801215,-0.575592699,-0.311042144,-0.220454852,0.146910584,0.744401203,0.343717511,0.194189017,0.332439218,0.688785083,0.024173268,1,0,1,1
-0.807258629,-0.261617105,-1.062090839,-1.039781141,-1.591945583,-0.791749223,-0.993542136,-0.894679775,-0.844108493,-0.523733345,-1.537199949,-0.654614676,0.446835458,0.288556408,0.741289293,-0.167931718,0.186577953,0.054143722,0.874607541,0.612855762,0.679365375,0.759371318,0.572296396,0.114206359,0.192855083,1,1,1,1
2.9836202,2.519286263,1.443078558,1.714771297,2.149526399,3.274573424,1.745132361,1.288154835,2.043611823,1.548776472,1.835534976,1.617726184,0.671997365,-0.245622859,-0.410805615,-0.833290875,-0.2732402,-0.645973916,0.191459283,0.688848947,0.455764077,-0.540215041,-0.570938519,0.167414631,-0.701268597,2,0,1,1
3.4675723,2.99355756,2.144338247,1.859978617,1.1752206,1.611668762,1.748310792,1.749979071,2.524628219,1.045933008,2.104723644,1.125725165,0.204365391,-0.03174449,-0.063264863,0.189781919,-0.014584152,0.416413182,-0.498385729,0.211688417,-0.083665413,-0.743048031,0.095176523,0.665734766,0.66776307,3,0,0,1
1.630720459,2.810037154,1.445498272,2.502625934,1.188994672,1.972673744,1.819631617,1.971276699,2.641669565,2.123621601,1.959538859,1.445127512,-0.327544136,0.160905634,-0.39175983,-0.080760606,0.587141658,0.087509079,0.763877797,0.217919396,0.243661556,-0.303240047,-0.649579591,0.281895503,-0.265069449,3,0,0,1
1.421699334,2.054564526,1.717232458,2.561397791,1.13416211,1.248082943,1.665360908,1.328086772,1.361977182,1.752396263,2.116819642,2.040424761,-0.323758309,0.45219393,0.26618745,-0.576777508,-1.045777392,0.696540387,-0.159109512,0.372481966,-0.442517836,-0.103619202,0.444432933,-0.450162976,0.039533072,2,0,0,1
2.142809317,2.21634032,1.671392848,1.619352297,1.485162841,1.942986009,1.638087062,1.638853882,1.400065325,1.11336549,1.148484929,2.248541061,-0.483345606,-0.328570205,-1.104946531,-0.450006366,-0.545275274,0.447467572,0.268462116,0.173177999,0.292578003,0.23464843,0.410110959,-0.168110502,-0.591717548,3,0,1,1
2.184750753,2.207876849,1.711912466,1.906146409,2.431405064,1.435687149,1.980728566,1.372176124,1.71659923,1.418181658,1.392243249,1.129471763,-0.484338707,0.492439225,0.231340319,-0.004137866,0.406520288,-0.732562217,0.282479998,-0.30902072,-0.625731523,0.019436985,0.863118366,0.08703183,0.544727462,2,0,1,1
1.644723304,1.662131691,0.897508976,1.40085507,2.907013311,1.589038031,1.464083876,0.939182306,1.979061639,1.537786534,2.077333165,2.144273,-0.065316085,-0.013681928,-0.971941224,-0.311507595,0.509582411,-0.498252797,-0.651961465,0.032069956,-0.557339634,0.27187328,0.299971959,-0.709938012,0.343016217,2,0,0,1
2.492779084,1.602751961,1.659157092,1.197852749,1.693848628,1.906220279,1.753607702,2.958116069,1.253793237,1.029143167,1.771361277,1.72372917,0.216665341,-0.164990832,-0.054297939,0.474652041,-0.370420431,-0.145653888,-0.590189353,0.144380555,-0.501579403,0.124577043,-0.828113313,-0.728078224,0.019004256,1,0,0,1
2.051534688,2.228227604,1.339008613,1.194707041,2.289371748,1.297807033,1.218571866,1.712664666,1.336378516,1.786783161,1.4241618,1.243425551,-0.170840585,-0.083566293,-0.913446107,0.105267425,-0.36807911,-0.413190403,0.427438483,0.556441732,-0.225423543,0.116136392,-0.87377659,-0.174060152,-0.334515885,1,0,1,1
1.468894132,2.166290306,1.719358615,1.278016416,2.204020905,2.020824798,2.173303818,2.060630071,2.716384621,1.648095774,1.77168682,0.98332633,0.443100278,0.268285443,0.171227815,0.03340201,0.689101479,1.192393991,-0.077288466,0.076490231,0.212903263,-0.358228408,0.301175736,0.139179523,0.784919446,3,0,1,1
1.736188585,1.868083346,1.695342993,1.298472539,2.13267806,2.367261124,1.428903201,1.331363235,1.414088216,1.277455289,1.437064761,1.11782664,-0.379094222,0.934833235,-0.427813336,-0.129568832,-0.355339263,-0.018850501,0.006932763,0.327115434,-0.106358015,0.7779765,0.226442956,-0.308007537,-0.444859494,2,0,0,1
1.240974067,2.442162793,1.316001658,1.299104782,2.308980565,2.052751223,2.086497177,1.437495628,1.669800275,2.648390756,1.484746066,1.309797175,-0.103704419,-0.847369585,0.030942314,1.01597246,1.322347073,0.432667948,-0.12890943,-0.910268802,0.06750013,0.747612248,0.561497145,0.566091897,-0.058149599,1,0,1,1
2.076112981,2.189775369,1.348800186,2.291401315,1.538451033,0.895029786,1.793962354,2.851861568,2.262995059,1.275614885,2.398089361,2.182209857,0.040467171,-0.607931289,-0.095318489,0.167144345,-0.014857524,0.297727223,0.673990841,-0.505720629,-0.229926748,0.185143143,0.257944509,-0.510994485,0.549185835,2,0,1,1
1.994769566,2.213107739,2.40941242,2.487668146,1.885164185,2.337262988,1.57668123,2.700745533,1.120701254,2.702873997,1.145421686,2.618577849,-0.25221098,-0.834800309,-0.254707884,-0.097493044,0.207035366,-0.052258123,-0.311116293,-0.524330597,-0.358589197,0.767812372,-0.123112806,-0.338829617,-0.163632212,1,0,0,1
-0.091128087,-0.466424603,-0.794589167,-1.216908597,-0.767606087,-1.800967543,-0.753439874,-0.661470135,-0.219737773,-0.893279131,-1.15511303,-1.011805504,0.281606003,-0.382959358,-0.438148899,-0.227639123,0.221284913,0.589643092,0.508448518,-0.074614355,-1.400371663,-0.432382025,0.882069841,0.43254825,-0.759041168,2,0,1,1
2.498936112,2.022933263,2.526337727,2.087572005,1.745575761,1.964232274,0.735311656,1.819434537,1.054866654,2.190899688,1.270008715,2.613744185,-0.189993223,0.784936887,0.497427139,0.201856622,-0.220367556,-0.240985362,-0.060130669,-0.337594383,-0.106455328,0.938676509,-0.342671683,0.070727032,-0.067549581,2,0,0,1
2.444287504,2.887643146,1.571864692,1.400310744,2.71134765,2.857968018,0.918001198,2.215364605,1.745611787,0.998495923,1.660971811,1.785950718,0.811478488,-0.016001281,-0.165333806,-0.283908168,-0.700932511,-0.004811949,0.330236285,-0.589346278,0.108321723,0.874146736,0.185313158,0.315878107,-0.40622355,3,0,1,1
1.866027619,2.203562187,1.984394432,0.362655503,1.783436228,1.893967267,1.656419681,2.289678854,1.97359999,2.077956037,1.780996083,2.109189492,0.517511426,-0.072522661,-0.310364799,-0.000840867,-0.054116113,-0.198187318,0.184202712,0.932049171,0.147150311,-0.70732038,-0.449145873,0.925879099,0.350967649,2,0,0,1
2.253799164,1.795032554,1.096905681,1.776947478,1.587798189,1.097664278,1.86467572,1.487067591,1.220555352,1.61757198,2.55272118,0.957919322,0.10171012,0.38083861,1.095235005,-0.004505839,0.277163478,0.36901987,0.4775696,-0.763498764,0.318011489,-0.11290351,-0.241506035,-0.364266927,0.108249251,1,0,1,1
1.992705753,2.131302884,1.658448883,1.52497464,0.833215588,1.624584742,2.160073781,1.569427024,2.148557323,2.4868239,1.878931565,2.311379623,0.406604557,-0.334327958,-0.090484741,1.38395219,0.156163335,0.66348985,0.378159657,0.26335056,0.006652326,-0.348802696,0.066100595,0.433475631,-0.554800688,1,0,0,1
2.485112143,2.158343411,1.571757036,1.283906903,2.060840097,2.208890487,1.802294625,0.793293284,1.846755216,1.692242129,0.984485862,1.267917317,-0.002159928,-0.214195589,-0.580629372,-0.270070266,1.086585674,-0.223921671,0.100278071,0.397047221,-0.572846733,-0.15530822,0.757312946,-0.719856299,-1.675862134,3,0,1,1
1.955763563,1.832900409,2.062192368,2.209798872,1.354998092,1.822197475,1.281069147,1.656900395,1.75871929,1.480142831,1.488003159,2.298573012,-0.308542698,-0.551604924,-0.358623096,-0.32558536,0.126388624,-0.112333218,-0.809734611,-1.073782893,0.516220963,0.415154617,-0.277191931,-0.600584758,0.30168301,1,0,1,1
1.97226486,1.273526765,1.0686968,1.633391869,2.011242682,2.00987693,1.33133394,1.572969943,1.404469447,2.070018777,1.576887725,1.48314359,0.884180059,0.076574777,-0.080474015,-0.742837355,0.25167231,0.108200331,0.203525556,-0.302721317,-0.374976746,-0.228559564,-0.136001971,0.542309246,-0.107275182,3,0,0,1
2.694643408,1.755003517,1.506960183,0.822958427,0.785780675,1.11799357,1.859454037,2.452312456,2.479368575,1.806868134,2.087243,2.530271744,0.371012454,-0.464010029,0.124515151,-0.494783586,-0.231724442,-0.214751178,0.632964488,0.0766098,-0.309233255,-0.432557368,0.517937076,0.24553754,-0.246606492,1,0,1,1
-0.605758718,-0.662964326,-0.608807563,-1.123727738,-1.091142503,-0.761131335,-0.819350899,-1.606323656,-1.369854217,-1.493755799,-2.01986356,-0.702730196,-0.413757363,0.347892451,0.105272778,-0.344936588,-0.0746355,0.377592675,-1.004546829,0.116888931,0.320620963,0.359900002,-0.342212827,-0.182850369,0.16295543,1,1,1,1
3.201648864,1.350497018,2.445237501,1.419479178,1.870743745,2.028256801,1.356562902,2.038564198,1.367385385,1.503987728,1.961935366,2.611447771,0.185511934,0.122528097,-0.497696621,-0.297293961,0.156180155,0.50074779,0.424185514,-0.462237692,0.379800387,-0.172991431,-0.525103948,0.122259783,-0.347369511,1,0,0,1
1.869686112,2.085573747,1.647601478,2.573245932,2.221987837,2.244704139,2.085208362,2.37665951,1.764450428,1.616000677,1.11003674,1.370650689,-0.171007942,0.521943843,0.177076579,-0.099510935,0.407322577,0.544496731,0.078586954,1.118946435,-0.639469741,0.552855198,-0.490273246,-0.617281568,0.194175217,2,0,1,1
2.397291702,2.918839143,1.824912215,0.901569605,2.429828791,1.117117599,1.559315782,1.88742308,1.99468846,2.415564417,2.058399701,2.191501263,0.386003563,-0.158339054,-0.104762223,-0.106172283,-0.487806463,0.396938343,0.061261823,-0.652269187,0.652185934,-0.12866856,-0.35864584,0.636032083,-0.121977184,3,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
1.100248887,1.42202459,1.953520874,1.942504267,1.356378819,1.324127058,1.63988296,2.668170421,1.446300113,1.895126869,1.300233165,1.198464799,-0.292317392,-0.382578402,0.589963253,0.550449733,0.504062083,0.057622677,0.117340403,0.126068284,-0.079655266,-0.358337545,-1.334202402,-0.088501657,0.94940266,2,0,0,1
1.999372019,2.157663276,1.031947985,1.155504236,1.265767939,1.873645551,2.333741094,1.174561594,1.424942498,2.489735894,2.081458654,1.655726082,-0.665991148,-0.092163817,-0.03571943,0.249469062,-0.31247339,-0.484186143,0.439292259,0.483363345,0.594411332,-0.733935746,-0.17973591,0.793106546,0.165931414,3,0,0,1
0.711974501,-0.42168903,-0.427372084,0.023296479,-0.539800024,-1.603629649,-1.282770367,-0.712284793,-0.776354441,-0.856537533,-0.329891213,-0.896182839,0.030615312,0.881270609,0.070545225,0.185110168,0.38628266,0.37750555,0.521425321,-0.43105847,-0.041094051,-0.61463034,-0.504846381,-0.434299229,-0.319199009,3,0,1,1
2.906432199,2.656247122,2.259791342,1.649922147,1.779195954,0.853280117,3.446837208,2.165691558,0.818347545,2.235659128,1.927613125,1.967637896,-0.138732926,0.196344,0.389798015,-0.156137716,-0.837780455,0.32086685,0.589156488,0.32008852,0.127719318,-0.231085059,0.347368062,0.427387401,-0.434765672,3,0,0,1
-1.117475073,0.182852865,-0.46928128,-0.459258,-0.854780537,-1.070220354,-1.341491264,-0.304697024,-0.64881958,-0.082690172,-1.337026395,0.347212028,-0.252769495,-0.55202964,0.188849353,0.054553127,0.144646677,-0.389253296,-0.392219777,0.642098464,-0.964967677,0.182096768,-0.662557094,0.214456673,0.334106532,3,0,1,1
